crimeID;offenderID
5458;1941
5459;289
5460;3610
5461;3578
5462;1436
5462;1438
5463;3124
5464;1921
5464;1831
5465;64
5467;3611
5468;3612
5469;3613
5470;3614
5470;1311
5470;1554
5471;2685
5472;659
5472;149
5473;2718
5474;2065
5475;1855
5475;3615
5476;3616
5476;512
5477;1821
5478;2442
5479;3617
5480;3618
5480;1128
5481;678
5482;3619
5482;3620
5483;218
5484;893
5484;894
5485;3621
5485;3622
5485;3623
5486;3286
5487;3624
5487;3625
5488;3626
5488;3627
5488;3628
5488;3629
5489;3630
5489;2977
5489;2978
5489;3631
5490;3196
5491;3632
5491;1310
5492;3633
5493;3634
5493;3635
5494;3636
5494;3637
5496;1956
5496;1097
5497;3638
5497;3005
5498;3639
5499;3640
5500;3641
5500;3642
5500;3643
5501;1259
5502;3644
5502;3645
5502;2757
5503;1211
5504;963
5505;3646
5506;2849
5507;789
5508;208
5509;2792
5509;3647
5509;3648
5509;3649
5510;441
5510;442
5511;1603
5512;3650
5513;263
5514;238
5515;1469
5517;1545
5519;3067
5520;2513
5522;3651
5523;842
5524;3652
5525;22
5525;3653
5525;3325
5526;3654
5526;3655
5526;3656
5527;967
5528;3267
5529;1949
5529;3575
5529;3577
5530;1520
5531;2175
5532;1101
5533;1247
5533;1843
5533;1248
5534;3657
5535;3387
5535;458
5536;2822
5538;3658
5539;3659
5540;3063
5541;599
5542;3366
5543;2811
5544;3660
5544;3404
5545;3090
5546;1956
5547;1239
5548;3661
5549;3171
5550;3662
5550;1096
5551;1417
5552;3663
5553;75
5554;3664
5555;396
5557;2469
5558;458
5559;3665
5560;2024
5561;3666
5562;3667
5563;103
5565;1298
5565;1299
5566;735
5567;2469
5568;932
5570;3668
5571;2865
5572;459
5572;3669
5573;3670
5574;3671
5575;675
5575;676
5576;3672
5578;1327
5579;2262
5580;3673
5580;2823
5580;1511
5580;1512
5582;3674
5584;2288
5587;3675
5588;1161
5589;2384
5589;2385
5589;3676
5590;3677
5591;3678
5592;2369
5593;3189
5594;3679
5595;467
5596;1585
5597;3680
5598;552
5599;3681
5599;3682
5600;3683
5601;3684
5602;3685
5602;3686
5603;3494
5603;2105
5605;1926
5605;2846
5606;1847
5606;3687
5607;1907
5609;3688
5610;994
5610;269
5610;3355
5611;2061
5612;2334
5613;1513
5614;2584
5614;2586
5614;3689
5615;3690
5616;3691
5616;3692
5617;3693
5617;3694
5618;2364
5618;2365
5618;2366
5619;3695
5619;3696
5619;3697
5619;3698
5620;1845
5621;1113
5622;2112
5623;1046
5624;1882
5625;2516
5626;3699
5626;3700
5628;3701
5629;3702
5629;2482
5630;1662
5630;3703
5631;1258
5631;1259
5632;3704
5633;3705
5634;815
5634;3706
5635;3707
5636;3217
5637;641
5639;462
5639;463
5640;3708
5641;2589
5642;3709
5642;3710
5643;76
5644;1728
5645;2318
5646;1809
5647;457
5647;85
5648;3711
5649;3503
5649;3504
5650;2113
5651;1125
5652;3712
5653;1760
5654;2457
5654;165
5654;2458
5654;2459
5655;1142
5656;3713
5657;460
5657;461
5658;3714
5658;3715
5658;3716
5658;3717
5659;2295
5660;1472
5661;3718
5662;3719
5663;3720
5664;992
5666;3721
5667;3722
5668;2241
5669;2795
5669;1404
5670;3723
5670;3724
5670;3725
5671;3726
5671;3727
5672;1634
5672;1635
5672;1636
5672;1637
5673;1474
5673;3728
5674;1584
5674;1585
5675;386
5676;3729
5676;3730
5677;1140
5678;1547
5679;1809
5680;1171
5681;824
5682;3731
5682;3732
5683;2462
5684;2930
5684;3733
5685;3734
5686;3635
5687;1864
5688;893
5688;894
5689;3041
5691;2631
5692;359
5693;3735
5694;2578
5695;355
5696;876
5697;3736
5698;1759
5698;652
5698;3737
5699;2806
5700;999
5701;2825
5702;1998
5703;3738
5703;3739
5703;3740
5704;2402
5705;3677
5707;2402
5708;1520
5711;1724
5711;1725
5711;3741
5712;3742
5713;1021
5714;3743
5714;3744
5715;1135
5716;1777
5717;3745
5717;3746
5717;2504
5718;3122
5719;3747
5720;101
5721;1854
5722;3748
5722;1261
5723;396
5724;811
5725;208
5726;1096
5727;3749
5728;3750
5729;3751
5730;3752
5730;3753
5731;1576
5732;3754
5732;1301
5734;3755
5735;1000
5736;2758
5737;3756
5738;1042
5738;3757
5739;328
5740;3758
5740;3759
5741;3760
5741;3278
5742;1503
5743;1869
5744;3761
5745;2861
5746;2475
5746;2476
5747;1649
5747;1651
5748;3443
5749;414
5750;3762
5751;3103
5752;3415
5752;3763
5752;3416
5752;3764
5752;3765
5753;870
5755;2603
5756;1511
5756;1512
5757;1829
5758;3766
5758;3767
5758;3768
5759;1039
5760;3144
5761;2122
5762;2250
5763;2353
5763;2888
5764;3769
5764;233
5764;3770
5764;234
5765;1315
5765;1316
5767;3771
5767;3772
5767;3773
5768;2535
5769;413
5770;1772
5771;1585
5772;3774
5773;2650
5773;3775
5773;3776
5773;3777
5773;3778
5774;913
5775;3779
5775;3040
5776;3780
5776;789
5777;2787
5778;3781
5778;3782
5778;3783
5779;2950
5780;1437
5781;1315
5781;1316
5782;1177
5783;3674
5784;2865
5785;840
5786;1425
5787;3784
5788;85
5789;3785
5789;948
5789;3786
5790;892
5791;3766
5791;2718
5791;3787
5792;3788
5792;251
5793;2830
5794;3789
5794;3790
5795;3791
5796;3792
5797;3793
5798;1908
5799;3276
5799;3277
5799;3278
5800;3276
5800;3277
5801;1611
5802;3794
5802;3795
5802;3796
5803;3237
5803;3238
5804;1096
5805;1605
5806;3797
5806;1914
5807;3798
5808;2080
5809;467
5810;2452
5811;951
5812;141
5812;1486
5813;3799
5814;3800
5815;384
5816;2324
5816;2325
5817;284
5818;3801
5821;3802
5821;1908
5822;1060
5823;3803
5824;1539
5825;3804
5826;3805
5827;3220
5827;3806
5827;3807
5828;3808
5828;2589
5829;3167
5830;3809
5830;2392
5831;106
5832;3810
5833;3811
5834;1552
5835;2387
5836;266
5837;1192
5838;1380
5838;3812
5838;3813
5839;1113
5839;3814
5840;2037
5841;3815
5842;3073
5843;3816
5844;15
5844;3817
5844;2366
5845;3818
5846;929
5847;552
5848;3819
5848;3820
5848;3821
5849;1743
5849;3822
5851;981
5852;3823
5852;1862
5853;3824
5854;3825
5856;1809
5857;3826
5857;3827
5859;824
5860;101
5861;3828
5862;3829
5862;794
5862;3830
5862;3831
5863;3092
5864;957
5865;3832
5866;3586
5867;1575
5867;1322
5867;3833
5868;3834
5869;266
5870;1312
5872;3427
5873;3835
5874;1242
5875;3836
5877;3837
5877;996
5878;1927
5879;2079
5880;3693
5881;3838
5881;3839
5883;969
5884;2939
5885;3373
5886;3840
5888;822
5889;794
5889;3831
5889;1404
5890;2085
5891;3841
5892;3842
5894;3228
5895;3290
5896;3843
5896;3844
5897;1252
5898;3845
5899;840
5900;2315
5901;1629
5903;50
5907;3846
5908;1821
5909;1048
5910;2682
5911;882
5912;2674
5913;1038
5914;3847
5915;3374
5916;3848
5916;3331
5917;422
5918;3849
5919;1376
5919;2554
5920;818
5921;3850
5922;3116
5923;3851
5924;1809
5925;3852
5925;1653
5925;3853
5927;1096
5928;460
5928;461
5929;807
5929;808
5929;809
5930;1875
5931;3114
5932;2912
5932;3854
5933;586
5934;168
5934;169
5935;85
5936;3855
5936;2640
5936;3856
5937;3857
5938;3351
5939;622
5941;3858
5942;123
5943;1804
5944;3859
5945;275
5946;19
5947;2592
5948;3860
5948;3861
5949;105
5950;1003
5950;1004
5951;3862
5952;3863
5952;3864
5953;3865
5954;3866
5954;1418
5955;3867
5956;1799
5956;1800
5957;3868
5958;3869
5958;856
5959;1960
5960;782
5961;3870
5961;368
5962;2792
5962;3647
5962;3648
5963;3871
5963;3872
5964;1276
5964;1277
5964;1279
5964;2672
5964;2291
5965;1974
5966;1477
5967;1500
5968;1723
5969;179
5970;3873
5971;1958
5972;217
5973;3874
5974;3092
5975;3203
5975;3875
5976;1405
5977;1328
5978;2061
5979;3876
5979;3877
5980;91
5982;2912
5982;3854
5983;586
5984;3878
5984;1899
5985;1725
5986;2355
5986;3589
5987;1437
5988;922
5989;1012
5989;1013
5990;3879
5990;211
5990;3880
5991;2674
5992;3881
5993;3882
5993;3883
5994;2186
5995;3413
5995;3884
5996;420
5997;3885
5997;3886
5998;3132
5999;1245
6000;2223
6000;1823
6000;2827
6002;3887
6002;2189
6002;2190
6003;3888
6004;812
6005;1175
6006;1334
6007;2441
6008;3889
6009;3426
6010;1253
6011;1187
6012;2583
6013;2074
6015;2043
6016;2641
6017;2015
6017;2016
6018;2217
6019;1012
6019;1013
6020;3890
6021;3891
6022;3892
6023;3893
6023;3894
6024;2297
6025;736
6027;3895
6028;2002
6029;3896
6029;839
6030;1281
6031;3426
6032;3085
6033;3897
6033;3898
6034;3267
6034;3899
6035;3900
6036;3901
6037;1018
6038;3902
6039;876
6040;1620
6041;922
6042;1003
6042;3903
6043;718
6044;3058
6045;3904
6046;2930
6046;3564
6047;3905
6047;948
6048;3906
6048;3907
6049;3908
6050;2752
6051;1723
6052;905
6052;906
6053;3103
6054;1363
6054;1364
6054;995
6054;1368
6055;3909
6056;2510
6057;3910
6058;1507
6058;3911
6059;727
6059;728
6059;729
6060;3912
6061;3318
6062;2865
6063;3913
6064;3914
6065;3915
6066;1273
6067;3916
6067;2925
6068;2635
6068;3917
6069;3918
6070;3919
6070;3920
6071;1266
6072;3662
6072;1096
6073;1426
6074;1410
6074;3921
6076;3922
6076;3923
6077;1627
6078;3924
6079;1239
6080;1354
6081;3375
6082;1004
6083;3861
6084;2837
6084;3007
6084;3925
6085;3926
6085;3927
6086;299
6087;2811
6088;3928
6089;3929
6090;114
6090;115
6091;1272
6091;3409
6092;3634
6092;3635
6093;1495
6094;701
6094;3930
6094;3931
6095;3932
6095;3933
6096;3934
6096;129
6097;2641
6099;3935
6100;3276
6100;3277
6100;3278
6101;3936
6103;2135
6103;1421
6104;359
6105;619
6105;620
6105;621
6105;622
6107;3362
6107;2079
6108;242
6109;1503
6109;2615
6110;3937
6110;3938
6110;500
6110;3939
6111;3893
6112;824
6113;1677
6114;3940
6114;3323
6115;3941
6116;2071
6117;462
6118;1796
6119;3942
6119;3943
6120;3944
6122;2198
6122;2199
6123;3945
6124;2712
6126;3033
6128;3946
6131;3947
6131;3948
6132;3797
6133;2843
6134;3076
6134;3077
6135;2699
6135;2700
6135;3516
6135;3949
6135;2963
6136;2140
6137;769
6138;3950
6140;3128
6141;3951
6141;3952
6142;3953
6143;2674
6144;3954
6145;3955
6146;863
6146;3956
6147;1104
6148;1257
6149;1870
6150;3957
6150;1789
6151;308
6151;309
6152;2451
6153;3958
6153;3959
6154;3960
6155;2955
6156;2132
6157;565
6158;917
6160;3961
6161;1751
6162;2946
6162;2947
6164;3962
6164;3963
6165;3964
6166;2113
6167;1027
6167;475
6168;3965
6168;1965
6169;3966
6170;91
6171;142
6172;1989
6173;3967
6174;3968
6174;3969
6174;3970
6175;2065
6177;1903
6178;222
6179;222
6179;3971
6181;3972
6182;3677
6183;3973
6184;1098
6185;3974
6185;3041
6186;3784
6187;3975
6188;3976
6190;2109
6191;2451
6191;3977
6192;1620
6193;3592
6193;2147
6193;3978
6195;1004
6197;3979
6198;183
6199;3980
6200;3981
6200;3982
6201;343
6202;1831
6203;3983
6203;3984
6204;3985
6204;3986
6205;1062
6205;1063
6206;2685
6208;2112
6209;766
6209;767
6210;3987
6211;2140
6212;3988
6213;3989
6214;2917
6215;1679
6215;3990
6216;269
6217;2631
6219;411
6220;3991
6221;2698
6223;1197
6223;3992
6224;729
6225;652
6225;3737
6226;1813
6227;3993
6227;3994
6227;3995
6227;3996
6227;1714
6228;3803
6229;1769
6230;1284
6230;1285
6231;3997
6231;3998
6231;2740
6231;3999
6232;2015
6232;2016
6234;1257
6235;932
6236;1061
6237;2836
6238;314
6239;1803
6239;2021
6239;1804
6240;4000
6240;686
6242;883
6243;2783
6245;680
6245;681
6246;4001
6247;1900
6250;769
6251;830
6252;114
6252;115
6253;830
6253;831
6254;1793
6255;22
6255;3653
6255;3325
6256;4002
6256;4003
6257;4004
6258;2939
6259;67
6261;4005
6263;2230
6263;384
6263;2557
6263;2558
6263;2559
6264;718
6265;4006
6266;4007
6267;4008
6268;4009
6269;2983
6270;2456
6271;2366
6272;55
6272;4010
6273;824
6275;2950
6276;322
6277;1126
6278;4011
6279;1520
6280;830
6281;1629
6281;1630
6281;1631
6282;403
6283;4012
6284;2822
6285;1940
6286;1742
6287;893
6287;894
6288;3486
6288;4013
6289;1021
6290;515
6291;4014
6292;4015
6293;4016
6293;4017
6294;4018
6294;4019
6295;753
6296;99
6297;4020
6298;4021
6299;4022
6299;4023
6299;1957
6300;16
6300;17
6300;18
6301;1575
6302;4024
6303;3028
6304;1004
6305;4025
6306;1875
6307;1122
6308;4026
6309;314
6311;1019
6312;1795
6313;1364
6313;1817
6314;1240
6315;2368
6316;85
6317;1270
6317;1271
6317;4027
6317;4028
6317;4029
6318;4030
6319;1781
6320;1364
6320;2180
6322;1670
6322;1671
6322;1672
6322;1673
6322;1674
6323;4031
6324;1192
6324;2375
6324;4032
6326;47
6327;769
6327;830
6327;831
6328;1794
6329;4033
6330;2224
6330;2225
6331;1496
6332;2230
6332;384
6332;2557
6332;2558
6332;2559
6333;878
6334;4034
6335;4035
6335;1960
6336;4036
6337;2595
6337;2597
6338;4008
6339;788
6340;4037
6341;1998
6341;4038
6342;4039
6343;458
6344;4040
6346;4041
6347;94
6348;4042
6349;4043
6350;2893
6351;922
6352;4044
6352;2462
6353;4045
6355;1199
6356;3128
6356;436
6356;437
6356;3129
6357;724
6358;3882
6360;2209
6361;4046
6361;1580
6361;4047
6361;4048
6362;3312
6363;4049
6363;4050
6364;4051
6364;1824
6365;3772
6365;4052
6365;3773
6366;4053
6366;2180
6367;4054
6368;4055
6369;4056
6370;4057
6370;4058
6370;4059
6370;4060
6371;1242
6372;4061
6375;614
6376;997
6377;4062
6377;1941
6378;4063
6379;4064
6380;679
6381;556
6381;4065
6382;1746
6383;1021
6384;2015
6384;2016
6386;2079
6387;1422
6389;42
6391;4066
6391;3527
6392;798
6393;3582
6394;642
6395;2727
6396;86
6397;441
6397;442
6398;1175
6399;1372
6400;3371
6401;1796
6402;2267
6403;1611
6403;3241
6404;61
6404;62
6404;63
6405;1911
6406;213
6406;214
6407;1611
6408;876
6409;2891
6410;1022
6411;64
6412;4067
6413;4068
6413;4069
6413;4070
6414;4071
6415;1743
6416;2996
6416;2997
6418;1760
6418;2582
6419;4072
6420;1018
6421;1743
6421;1206
6422;3904
6423;1242
6424;2504
6425;862
6426;4073
6426;4074
6427;37
6428;4075
6428;3324
6428;4076
6428;3325
6429;4077
6430;2712
6431;4078
6431;4079
6432;1046
6433;1776
6434;2079
6435;2342
6435;2343
6436;4080
6437;3205
6439;3103
6440;4081
6441;2614
6442;3904
6443;4082
6443;4083
6443;4084
6444;4085
6444;2715
6444;3089
6445;4086
6445;4087
6446;1897
6446;346
6446;1898
6447;922
6448;970
6448;971
6449;64
6450;4088
6450;4089
6451;840
6453;4090
6454;3095
6455;4091
6456;701
6456;3930
6456;703
6458;3760
6459;744
6460;22
6461;2515
6462;4092
6463;4093
6464;4094
6465;4095
6466;4096
6467;2288
6468;4097
6468;1002
6469;322
6470;4098
6471;1493
6472;4099
6473;4100
6474;4101
6474;4102
6475;4103
6475;4104
6476;3124
6477;1396
6477;4105
6478;4106
6479;1092
6480;4107
6481;4108
6482;1522
6484;4109
6485;1507
6486;4110
6488;4111
6488;2984
6489;782
6490;4112
6491;4113
6491;4114
6491;1766
6492;4115
6493;2549
6494;2396
6495;1662
6495;3703
6496;4116
6497;4117
6497;4118
6498;1327
6499;2264
6503;4119
6505;4120
6505;4121
6506;4122
6506;4123
6506;2250
6507;4124
6507;4125
6509;1354
6510;1686
6511;19
6512;1880
6512;2235
6513;1049
6514;1767
6515;946
6515;2588
6516;4126
6518;4127
6519;4128
6520;578
6521;2857
6522;1080
6522;1469
6523;4129
6523;4130
6523;4131
6523;4132
6524;411
6526;4133
6527;4134
6527;2020
6528;2950
6529;1725
6530;4135
6530;4136
6531;2207
6532;4137
6533;1670
6533;1671
6533;1672
6533;1673
6533;1674
6534;4138
6534;750
6534;1460
6535;37
6536;2659
6538;3183
6539;1846
6540;1670
6540;1671
6540;1672
6540;1673
6540;1674
6541;739
6542;4139
6542;2139
6543;3816
6544;4140
6545;1538
6546;1396
6547;3948
6547;4141
6548;331
6549;4142
6550;1997
6551;2191
6553;1094
6553;1095
6554;104
6555;2452
6556;3275
6556;4143
6557;1656
6557;1657
6558;4144
6559;4145
6560;435
6561;4146
6562;2462
6563;622
6564;1911
6565;3465
6566;363
6567;4147
6567;2573
6568;2855
6569;1275
6570;1839
6571;1620
6572;4148
6573;1725
6573;1726
6574;1096
6575;4149
6576;4150
6578;4151
6579;1345
6579;4152
6580;2621
6581;4024
6582;4153
6583;840
6584;16
6584;17
6584;18
6586;1305
6586;1306
6586;1307
6587;4154
6588;3521
6589;2021
6589;1804
6590;2921
6591;4155
6591;1327
6592;284
6593;4156
6594;2443
6595;4157
6596;3372
6597;569
6598;4158
6598;4159
6599;1821
6600;1960
6601;4160
6602;2698
6603;4161
6604;4162
6604;4163
6605;4164
6606;4165
6607;1956
6607;1097
6609;2780
6609;4166
6610;4167
6610;3214
6611;1321
6611;1322
6611;1323
6612;4168
6612;3987
6613;4169
6614;2911
6614;3614
6614;1311
6616;2245
6617;4170
6618;4171
6619;4172
6620;3758
6620;4173
6620;2400
6621;916
6621;2502
6622;4088
6622;4174
6623;3832
6624;4175
6624;4176
6625;2250
6626;4177
6628;4178
6628;1594
6629;4179
6630;2429
6631;85
6632;2304
6633;2373
6633;4180
6633;4181
6633;4182
6634;1603
6635;4183
6636;3067
6637;4184
6638;3397
6639;1814
6640;2457
6640;165
6640;2458
6640;2459
6641;4185
6642;3122
6643;1304
6644;4186
6644;4187
6645;2942
6645;1348
6647;1627
6648;4188
6648;996
6649;4189
6649;2519
6650;275
6651;4094
6652;766
6652;767
6653;2371
6653;1438
6654;1762
6655;1641
6656;3524
6657;1306
6657;4190
6657;3565
6657;4191
6658;4192
6658;1413
6659;1759
6660;4193
6662;4194
6662;4195
6662;1406
6662;4196
6662;4197
6662;1407
6663;948
6664;463
6665;85
6666;1570
6666;1571
6666;4198
6667;4199
6667;4200
6668;4201
6669;1999
6670;3512
6671;4202
6673;4203
6674;2444
6675;4204
6675;4085
6675;2715
6675;3089
6676;1304
6677;4205
6678;2026
6678;4139
6679;2112
6680;4206
6681;4207
6682;2769
6683;1555
6684;3202
6685;4208
6685;4209
6686;4210
6687;3470
6687;3471
6688;740
6688;4211
6689;4212
6690;2292
6690;4213
6691;2818
6692;3873
6693;2738
6694;1488
6695;4214
6695;4215
6696;3695
6696;3696
6696;3697
6696;3698
6697;1074
6698;2996
6698;2997
6699;1641
6699;4216
6700;1665
6702;4217
6703;64
6704;4160
6706;3781
6706;3782
6706;3783
6707;282
6707;283
6709;2122
6710;4218
6711;1929
6712;1440
6713;1451
6714;781
6715;2855
6717;4219
6717;4220
6718;1567
6719;4221
6720;4222
6721;2893
6722;3456
6722;4223
6722;4224
6722;4225
6723;3500
6723;3501
6723;3502
6724;876
6725;905
6725;906
6726;3541
6728;1634
6728;1097
6729;3477
6730;2456
6731;4226
6732;1175
6733;4227
6733;4228
6733;4229
6734;408
6735;2696
6736;882
6736;1860
6737;4230
6738;2037
6739;2222
6740;527
6740;528
6741;3530
6741;3330
6742;2249
6743;2265
6744;146
6744;147
6745;4231
6747;1742
6747;4232
6748;434
6748;1388
6749;1170
6751;1625
6752;4233
6753;1259
6754;1942
6754;4234
6755;4235
6755;4236
6755;2143
6756;4237
6757;1226
6758;4238
6759;4239
6759;4240
6759;1815
6760;1932
6761;300
6762;513
6762;2818
6763;4241
6764;899
6766;4242
6766;4243
6767;1476
6767;1477
6767;1478
6768;4244
6769;4245
6770;4246
6771;2845
6772;1831
6773;4247
6773;2960
6774;4248
6775;876
6776;4249
6776;4250
6777;897
6778;4251
6779;1249
6780;1251
6781;1354
6782;4252
6782;4253
6782;4254
6782;4255
6782;4256
6783;4257
6784;4258
6785;3927
6786;2501
6786;3491
6786;3022
6786;2549
6787;4185
6787;4259
6787;4260
6787;4261
6788;1566
6788;1567
6789;4262
6789;4263
6789;4264
6790;731
6791;569
6792;893
6792;894
6793;2611
6794;4265
6794;4266
6794;4267
6795;3881
6796;3244
6797;1556
6797;1699
6798;4268
6798;444
6799;4269
6800;4270
6801;619
6801;620
6801;621
6801;622
6802;4271
6803;3393
6804;2045
6805;3583
6806;4272
6806;4273
6807;4274
6808;3039
6809;4275
6809;3602
6810;3815
6811;4005
6812;4276
6813;4277
6814;1189
6815;1223
6816;314
6817;1123
6818;3063
6819;1281
6820;344
6821;4278
6821;4279
6822;2120
6823;4280
6823;189
6823;4281
6824;2299
6825;1380
6826;1038
6827;3521
6829;798
6830;2282
6831;117
6832;4282
6832;2527
6833;4283
6834;2207
6835;4284
6836;3001
6837;4285
6837;1843
6837;3250
6838;4286
6839;1522
6840;2452
6842;4287
6842;4288
6842;4289
6842;4290
6842;4291
6842;4292
6842;4293
6842;4294
6842;4295
6843;183
6844;4296
6845;4297
6845;4298
6846;4299
6846;4300
6847;4282
6847;2527
6848;4206
6849;546
6849;547
6849;548
6850;65
6850;66
6851;981
6851;2667
6851;983
6852;3050
6852;4301
6852;4302
6853;1926
6854;711
6855;3758
6856;656
6857;4303
6858;2334
6858;4304
6859;1834
6859;1835
6859;1836
6861;1021
6862;2021
6863;4305
6864;620
6866;375
6867;2659
6867;2660
6868;1410
6869;4306
6870;3199
6871;2015
6871;2016
6872;4307
6872;4308
6872;3243
6873;4309
6873;4310
6873;3114
6874;2324
6874;2325
6875;4311
6876;4312
6877;786
6877;4313
6878;1670
6878;1671
6878;1672
6878;1673
6878;1674
6879;1742
6879;4314
6880;3784
6881;4315
6883;1941
6884;2071
6885;4316
6886;4317
6887;4318
6887;4319
6887;3272
6887;4320
6887;3273
6888;2718
6890;893
6890;894
6891;4092
6892;3001
6893;2941
6894;4321
6894;4322
6895;798
6896;4323
6897;3041
6899;2423
6900;4324
6901;4325
6902;355
6903;4326
6904;2373
6905;2534
6905;3262
6906;4327
6907;2891
6908;2684
6909;2266
6910;1219
6910;1220
6911;4328
6912;1723
6913;4150
6914;3885
6914;3886
6915;4329
6916;1585
6918;64
6919;2989
6920;4330
6921;3445
6921;3447
6922;2811
6923;3672
6924;4331
6925;1999
6925;2208
6926;4332
6928;1806
6929;4333
6930;3537
6931;988
6931;4334
6931;4335
6931;4336
6932;4337
6933;4338
6934;2502
6934;4339
6935;2852
6935;2853
6935;657
6935;2854
6936;1670
6936;1671
6936;1672
6936;1673
6936;1674
6937;1760
6937;3033
6938;674
6938;675
6938;676
6939;4340
6940;2687
6941;2250
6942;1869
6943;3117
6944;2170
6945;4153
6946;4341
6947;3825
6948;4342
6948;4343
6949;2324
6949;2325
6950;4344
6950;1914
6951;1408
6952;872
6953;458
6954;4345
6954;4346
6955;2487
6956;902
6957;4241
6958;348
6958;349
6958;4347
6959;4348
6960;2706
6961;2021
6962;4349
6962;4350
6963;4351
6964;1567
6965;2453
6967;41
6968;4352
6969;876
6970;2341
6970;2676
6970;4353
6970;4354
6971;4355
6971;3122
6972;3553
6973;3661
6974;1707
6975;270
6975;4356
6976;893
6976;894
6978;3416
6979;2701
6980;4357
6981;1873
6981;2755
6981;4358
6982;2665
6983;4359
6984;4360
6984;4361
6986;4362
6987;4363
6989;4364
6989;3453
6990;4365
6990;4366
6991;2637
6992;2115
6993;4367
6993;4368
6994;4369
6995;4370
6996;2347
6997;4371
6998;4372
7000;3737
7001;2891
7002;2698
7003;1781
7004;2030
7004;4373
7005;286
7005;287
7006;4316
7007;3051
7008;1855
7008;1856
7009;4374
7009;842
7010;4375
7011;4376
7012;2677
7013;4377
7013;1617
7013;1649
7013;1651
7014;2295
7015;2700
7015;4378
7016;2681
7017;4379
7018;3261
7018;4380
7018;1639
7019;3514
7020;1217
7021;1105
7022;4381
7023;4382
7024;4383
7025;4384
7025;3079
7026;2498
7026;4385
7027;4386
7027;4387
7028;3063
7029;4388
7029;4389
7030;3276
7030;3277
7030;3278
7031;2533
7032;3882
7033;1010
7033;1011
7034;4390
7034;4391
7035;1714
7036;4392
7037;4393
7037;4394
7038;1275
7038;1276
7038;1277
7038;1278
7038;1280
7039;4395
7039;4396
7040;4397
7041;4398
7042;2678
7042;2396
7043;3117
7043;4399
7044;76
7045;1803
7045;4400
7046;2676
7046;4353
7047;2556
7048;3555
7048;3557
7049;321
7050;1513
7050;1514
7051;3877
7052;2825
7053;4401
7054;3205
7055;326
7056;4402
7057;4403
7058;22
7059;4404
7060;3037
7061;4156
7062;1893
7063;85
7064;3391
7065;2175
7067;4405
7067;4406
7067;4407
7067;4408
7068;4409
7068;2087
7069;788
7070;569
7071;4410
7071;4411
7073;3128
7073;436
7073;437
7073;3129
7074;4412
7075;3752
7075;4413
7075;3753
7076;2071
7077;4414
7078;2097
7078;4415
7079;8
7080;3427
7081;3116
7082;4416
7082;4417
7083;1042
7084;4418
7084;4419
7084;4420
7085;675
7086;4421
7087;4422
7088;67
7089;3564
7090;3388
7090;4423
7091;1122
7092;2765
7092;4424
7093;4425
7094;1982
7095;526
7096;3341
7096;4426
7097;37
7098;396
7100;4427
7101;3374
7102;2733
7102;329
7103;107
7104;4157
7105;2603
7106;4428
7107;3016
7107;3017
7108;4367
7108;4368
7109;4429
7109;4430
7109;4431
7110;3197
7111;4432
7113;4433
7113;4434
7114;569
7115;4435
7115;4436
7115;183
7115;2965
7116;1282
7117;4437
7118;662
7120;4438
7120;4120
7120;4439
7120;4440
7120;4441
7121;4442
7122;4443
7123;4444
7123;4445
7123;4446
7123;2721
7123;4447
7124;840
7125;4023
7125;1957
7126;3582
7127;1746
7128;2536
7129;4448
7130;4449
7130;4450
7131;4451
7132;3654
7132;3655
7133;2337
7133;2338
7135;3420
7136;4452
7136;4453
7137;2316
7138;2340
7140;614
7141;4454
7142;3589
7144;974
7145;2525
7146;4139
7147;3887
7147;2189
7148;4455
7149;4456
7150;4457
7151;222
7152;4010
7152;1254
7152;4458
7153;2646
7154;4459
7155;2338
7156;1359
7157;1687
7158;542
7159;3414
7160;2469
7161;4460
7161;658
7162;2295
7163;4461
7164;1567
7165;4462
7167;2733
7168;493
7170;2462
7170;4463
7171;3720
7172;2170
7175;4464
7176;708
7176;709
7176;710
7177;1305
7177;1306
7177;1307
7178;4465
7179;4466
7179;1641
7179;2537
7180;1527
7181;4467
7182;2771
7183;1193
7184;3063
7185;8
7186;932
7187;4468
7187;2752
7188;285
7188;2803
7189;4469
7189;4470
7189;4471
7190;4472
7191;1538
7192;3400
7193;4473
7194;4474
7194;4475
7195;102
7195;4476
7196;3416
7197;4477
7199;3295
7199;4478
7200;4479
7200;394
7200;395
7201;4480
7202;2693
7203;355
7204;2644
7205;902
7205;2051
7206;2717
7206;2718
7207;1144
7207;1145
7208;308
7208;309
7209;1821
7209;4481
7210;1799
7210;1800
7211;4482
7212;570
7213;3915
7214;1831
7215;4483
7216;1120
7217;831
7218;2072
7219;2637
7220;2227
7221;4484
7223;114
7223;115
7224;4485
7224;4486
7225;1599
7226;1983
7226;4487
7227;4488
7228;2926
7229;438
7229;439
7229;440
7230;22
7231;2555
7233;1751
7234;1363
7234;1364
7234;995
7234;1368
7235;1
7235;4489
7236;4490
7236;211
7237;4491
7238;981
7238;4349
7239;3876
7240;2321
7241;4492
7242;4493
7242;4494
7243;4495
7243;4496
7243;1477
7244;4497
7245;4498
7246;1847
7248;3870
7249;1125
7250;614
7251;1821
7252;3997
7252;3998
7252;2740
7252;3999
7253;4499
7253;3269
7255;1010
7255;1011
7256;3336
7257;4353
