offenderID;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10;x11;x12;x13;x14;x15;x16;x17;x18;x19;x20;x21;x22
3742;29.0;0.0;4.0;0.0;1.0;0.0;4.0;0.0;4.0;1.0;1.0;11.0;1.0;3.0;7.0;0.0;0.0;4.0;4.0;29.0;12.0;14896.7
5234;5.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;18.0;10533.3
12867;14.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;14.0;13.0;49697.2
2362;20.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;6.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;4.0;6.0;20.0;10.0;45639.6
1040;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;15.0;6832.1
10645;16.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;3.0;2.0;0.0;2.0;1.0;1.0;0.0;0.0;1.0;16.0;15.0;20200.5
10646;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;17.0;823.3
10647;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;101271.8
3311;13.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;1.0;1.0;3.0;1.0;2.0;1.0;0.0;0.0;2.0;1.0;13.0;12.0;1062.9
12880;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;54940.8
5899;18.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;1.0;1.0;6.0;1.0;0.0;7.0;0.0;0.0;2.0;1.0;18.0;16.0;11270.9
7179;17.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;6.0;0.0;0.0;0.0;4.0;0.0;17.0;14.0;7558.7
12893;8.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;8.0;12.0;72000.8
;;;;;;;;;;;;;;;;;;;;;;
9820;16.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;7.0;1.0;3.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;16.0;18.0;26010.9
12932;23.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;0.0;1.0;2.0;2.0;0.0;11.0;0.0;0.0;0.0;2.0;1.0;23.0;13.0;14574.0
12946;6.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;13.0;387.7
8166;42.0;1.0;7.0;0.0;7.0;0.0;1.0;2.0;0.0;0.0;6.0;9.0;2.0;5.0;14.0;2.0;0.0;12.0;11.0;42.0;13.0;25342.4
12960;8.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;8.0;14.0;1682.4
4516;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;17.0;5163.3
6632;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;20.0;3867.2
5146;10.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;10.0;15.0;1075.2
10686;12.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;17.0;60906.1
10693;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;22.0;1490.0
13006;9.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;9.0;10.0;35618.5
3850;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;17.0;16733.0
3338;5.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;14.0;1974.6
13018;9.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;16.0;51410.3
13022;25.0;1.0;1.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;4.0;0.0;0.0;11.0;3.0;25.0;15.0;4304.0
6276;32.0;2.0;1.0;1.0;12.0;0.0;0.0;4.0;3.0;1.0;2.0;7.0;0.0;3.0;5.0;0.0;0.0;5.0;5.0;32.0;11.0;18334.1
6521;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;17.0;1397.0
1570;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;6.0;14.0;1687.6
986;36.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;7.0;8.0;2.0;6.0;3.0;1.0;0.0;4.0;9.0;36.0;14.0;8037.8
3000;10.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;10.0;13.0;1871.5
168;17.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;17.0;23.0;2336.8
6317;10.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;10.0;19.0;5371.4
7227;11.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;3.0;4.0;11.0;16.0;15580.8
8274;4.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;4.0;13.0;16398.4
5602;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;14.0;728.8
10744;23.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;2.0;13.0;2.0;1.0;3.0;0.0;0.0;8.0;2.0;23.0;13.0;3459.4
13138;9.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;15.0;2336.8
13140;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;14.0;2847.9
13143;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;1.0;0.0;4.0;0.0;0.0;6.0;1.0;8.0;11.0;16037.8
66;44.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;20.0;0.0;2.0;5.0;0.0;2.0;6.0;0.0;0.0;2.0;6.0;44.0;14.0;2130.8
572;58.0;1.0;1.0;1.0;19.0;0.0;1.0;0.0;9.0;3.0;6.0;8.0;4.0;9.0;4.0;1.0;0.0;3.0;15.0;58.0;7.0;1952.1
6419;24.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;1.0;0.0;3.0;7.0;1.0;2.0;4.0;1.0;0.0;2.0;8.0;24.0;14.0;22919.8
13159;4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;2.0;1.0;0.0;1.0;0.0;4.0;13.0;3806.6
1952;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;13.0;323.5
1953;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;13.0;323.5
17431;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;3.0;1.0;0.0;0.0;1.0;0.0;6.0;12.0;2082.9
13199;14.0;5.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;6.0;4.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;14.0;12.0;16622.3
9845;12.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0;0.0;2.0;4.0;1.0;0.0;2.0;1.0;0.0;1.0;1.0;12.0;12.0;1814.9
3549;50.0;6.0;0.0;0.0;7.0;0.0;0.0;2.0;3.0;2.0;5.0;17.0;2.0;2.0;9.0;0.0;0.0;7.0;6.0;50.0;13.0;17998.7
4010;32.0;0.0;1.0;0.0;3.0;0.0;0.0;2.0;7.0;2.0;3.0;10.0;2.0;1.0;8.0;0.0;0.0;6.0;6.0;32.0;14.0;10408.6
;;;;;;;;;;;;;;;;;;;;;;
13334;4.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;6048.9
5833;20.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;3.0;1.0;0.0;5.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;20.0;7.0;14377.8
2253;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;14.0;1037.8
4474;13.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;2.0;2.0;5.0;0.0;0.0;2.0;0.0;13.0;12.0;7327.8
3034;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;17.0;320.9
3491;14.0;0.0;1.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;15.0;16371.8
5982;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;908.9
360;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;5.0;10.0;14088.0
2028;8.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;16.0;19836.2
10842;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0;2757.2
13433;24.0;2.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;12.0;6.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;24.0;12.0;52688.3
8328;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;20.0;26762.8
13460;27.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;1.0;4.0;2.0;10.0;0.0;4.0;3.0;0.0;0.0;4.0;3.0;27.0;10.0;16679.1
8218;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;19.0;2771.7
1884;21.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;6.0;0.0;0.0;2.0;5.0;7.0;2.0;0.0;0.0;0.0;0.0;21.0;11.0;3941.1
13494;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;11.0;3497.9
13501;13.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;2.0;0.0;13.0;17.0;2412.6
1684;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;16.0;3699.3
9543;30.0;3.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.0;18.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;30.0;12.0;565.4
13536;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;4.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;6.0;13.0;3320.1
3261;8.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;4.0;2.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;8.0;17.0;1604.3
13540;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;13.0;13783.5
7344;16.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;3.0;2.0;16.0;13.0;1522.7
13589;11.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;11.0;11.0;23170.8
10894;26.0;0.0;0.0;0.0;11.0;0.0;1.0;5.0;0.0;1.0;0.0;2.0;0.0;6.0;2.0;0.0;0.0;2.0;3.0;26.0;14.0;2145.4
10895;23.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;3.0;1.0;0.0;5.0;1.0;6.0;2.0;2.0;0.0;1.0;0.0;23.0;10.0;10276.3
13597;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;4.0;18.0;79251.8
1062;21.0;0.0;0.0;0.0;8.0;0.0;2.0;0.0;4.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;2.0;21.0;14.0;6309.4
13602;31.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;2.0;17.0;2.0;4.0;4.0;0.0;0.0;8.0;5.0;31.0;13.0;35675.4
10903;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;7.0;21.0;842.9
13609;11.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;11.0;15.0;465.5
10906;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;13.0;567.6
6463;6.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;6.0;12.0;1161.0
884;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;7.0;16.0;1233.1
2424;24.0;0.0;2.0;0.0;4.0;0.0;0.0;4.0;3.0;2.0;3.0;4.0;0.0;3.0;3.0;0.0;0.0;4.0;2.0;24.0;13.0;10480.6
1737;25.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;10.0;2.0;4.0;7.0;0.0;7.0;1.0;0.0;0.0;2.0;1.0;25.0;14.0;6640.8
8794;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;9.0;18364.1
13671;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;19.0;112187.4
13674;40.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;1.0;2.0;4.0;0.0;0.0;8.0;22.0;40.0;10.0;27723.0
13705;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;17.0;92695.2
5357;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;6.0;0.0;2.0;3.0;0.0;0.0;2.0;0.0;16.0;12.0;4184.6
4136;9.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;9.0;12.0;20423.6
3002;7.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;7.0;13.0;1539.8
13728;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;8.0;17.0;30986.8
3638;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;6.0;14.0;10023.2
10952;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;14.0;227.5
958;9.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;9.0;20.0;1912.4
3373;15.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;2.0;5.0;3.0;1.0;0.0;1.0;3.0;15.0;14.0;1349.3
6633;8.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;18.0;14512.3
8025;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;1662.6
3451;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;3.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;7.0;17.0;4964.4
13789;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.0;12582.7
13795;21.0;3.0;2.0;0.0;10.0;0.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;21.0;15.0;3132.1
7575;7.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;7.0;18.0;9445.1
7001;5.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;5.0;22.0;2167.0
9923;7.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;1.0;3.0;0.0;0.0;1.0;2.0;7.0;17.0;18262.0
13803;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;10.0;3863.0
9925;16.0;0.0;1.0;0.0;8.0;1.0;0.0;1.0;1.0;1.0;1.0;6.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;16.0;15.0;2720.4
1804;12.0;0.0;0.0;0.0;2.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;3.0;6.0;2.0;0.0;0.0;0.0;0.0;12.0;16.0;2786.2
9554;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;15.0;788.8
10992;14.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;14.0;14.0;38371.5
1688;10.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;10.0;15.0;2912.2
17366;21.0;0.0;0.0;0.0;12.0;0.0;1.0;1.0;2.0;1.0;2.0;5.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;21.0;13.0;20412.9
1687;44.0;1.0;5.0;3.0;10.0;0.0;2.0;5.0;3.0;4.0;5.0;8.0;1.0;6.0;4.0;0.0;0.0;10.0;8.0;44.0;11.0;3897.0
7266;15.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;5.0;4.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;15.0;12.0;21109.7
17346;53.0;1.0;1.0;0.0;8.0;0.0;0.0;2.0;3.0;3.0;4.0;8.0;0.0;3.0;23.0;1.0;0.0;2.0;9.0;53.0;13.0;10012.1
5325;9.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;9.0;15.0;7536.0
17334;23.0;1.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;5.0;3.0;7.0;2.0;1.0;5.0;0.0;0.0;4.0;1.0;23.0;16.0;46107.4
9492;9.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;9.0;13.0;4318.5
1879;10.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;10.0;13.0;18742.2
7151;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0;15953.8
7271;8.0;4.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;8.0;17.0;16807.3
5598;16.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;10.0;0.0;3.0;3.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;16.0;17.0;18570.4
12113;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;15.0;764.2
395;12.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;12.0;16.0;9079.1
8131;14.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;5.0;14.0;15.0;45105.6
2649;10.0;1.0;0.0;0.0;6.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;8.0;578.6
1117;49.0;0.0;2.0;0.0;6.0;0.0;0.0;3.0;7.0;3.0;7.0;17.0;4.0;12.0;2.0;0.0;0.0;11.0;5.0;49.0;9.0;32589.4
6752;26.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;11.0;2.0;6.0;6.0;0.0;0.0;11.0;4.0;26.0;15.0;2674.5
7019;7.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;15.0;9569.5
8200;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;9.0;8.0;4926.8
17185;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;14.0;20690.6
512;44.0;0.0;1.0;1.0;0.0;0.0;0.0;29.0;1.0;0.0;3.0;6.0;3.0;16.0;2.0;0.0;0.0;1.0;7.0;44.0;10.0;12378.9
10342;16.0;0.0;2.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;3.0;4.0;1.0;5.0;1.0;0.0;0.0;1.0;2.0;16.0;13.0;7182.2
2555;20.0;0.0;1.0;0.0;9.0;0.0;0.0;4.0;4.0;0.0;3.0;2.0;0.0;1.0;4.0;0.0;0.0;1.0;2.0;20.0;13.0;1632.6
17147;19.0;0.0;3.0;1.0;1.0;0.0;0.0;2.0;1.0;0.0;3.0;5.0;1.0;2.0;2.0;1.0;0.0;5.0;5.0;19.0;14.0;5080.0
4009;25.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;2.0;1.0;4.0;13.0;0.0;4.0;1.0;0.0;0.0;8.0;1.0;25.0;9.0;7828.2
12051;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;15.0;15320.3
10336;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;19.0;1928.9
;;;;;;;;;;;;;;;;;;;;;;
17057;14.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;14.0;16.0;11798.2
2982;16.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;1.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;16.0;13.0;676.9
17048;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;8.0;12.0;3902.4
10325;5.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;15.0;10821.8
1025;17.0;2.0;0.0;0.0;5.0;0.0;0.0;3.0;0.0;1.0;3.0;5.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;17.0;12.0;4162.3
2119;50.0;2.0;3.0;0.0;6.0;0.0;1.0;3.0;2.0;1.0;6.0;10.0;2.0;10.0;3.0;0.0;0.0;8.0;12.0;50.0;13.0;50881.6
7198;30.0;0.0;1.0;0.0;18.0;0.0;0.0;1.0;1.0;0.0;6.0;6.0;0.0;2.0;0.0;1.0;0.0;3.0;4.0;30.0;14.0;6606.0
182;16.0;0.0;0.0;0.0;5.0;0.0;0.0;9.0;1.0;2.0;6.0;2.0;0.0;4.0;0.0;1.0;0.0;0.0;2.0;16.0;17.0;31861.6
